x,y,intensity,area
2.607303e+03,8.484842e+03,nan,nan
2.955096e+03,8.480412e+03,nan,nan
3.608891e+03,8.484713e+03,nan,nan
3.822243e+03,8.496826e+03,nan,nan
2.114767e+03,8.492204e+03,nan,nan
3.940860e+03,8.496235e+03,nan,nan
2.040493e+03,8.495032e+03,nan,nan
2.876550e+03,8.512170e+03,nan,nan
2.583344e+03,8.531841e+03,nan,nan
2.941550e+03,8.536882e+03,nan,nan
3.728775e+03,8.530362e+03,nan,nan
3.392065e+03,8.544040e+03,nan,nan
2.210763e+03,8.534207e+03,nan,nan
2.524265e+03,8.535236e+03,nan,nan
3.864112e+03,8.542207e+03,nan,nan
3.279942e+03,8.547937e+03,nan,nan
2.322112e+03,8.547021e+03,nan,nan
3.553144e+03,8.530310e+03,nan,nan
3.185905e+03,8.552020e+03,nan,nan
2.259752e+03,8.565200e+03,nan,nan
2.839173e+03,8.569119e+03,nan,nan
2.065850e+03,8.566785e+03,nan,nan
3.968815e+03,8.573752e+03,nan,nan
3.905049e+03,8.572202e+03,nan,nan
3.585889e+03,8.583576e+03,nan,nan
3.690090e+03,8.591847e+03,nan,nan
2.193735e+03,8.603835e+03,nan,nan
3.645884e+03,8.604314e+03,nan,nan
3.784819e+03,8.603733e+03,nan,nan
2.628930e+03,8.607086e+03,nan,nan
3.344584e+03,8.623068e+03,nan,nan
2.290737e+03,8.615587e+03,nan,nan
3.550364e+03,8.623854e+03,nan,nan
2.083585e+03,8.628230e+03,nan,nan
3.622174e+03,8.661353e+03,nan,nan
2.896107e+03,8.670063e+03,nan,nan
2.797235e+03,8.658514e+03,nan,nan
2.500273e+03,8.672607e+03,nan,nan
3.908266e+03,8.678212e+03,nan,nan
3.736061e+03,8.677237e+03,nan,nan
3.974091e+03,8.681594e+03,nan,nan
2.001292e+03,8.696483e+03,nan,nan
2.112531e+03,8.690854e+03,nan,nan
2.393461e+03,8.704300e+03,nan,nan
2.203043e+03,8.696390e+03,nan,nan
3.674695e+03,8.704273e+03,nan,nan
2.802825e+03,8.722858e+03,nan,nan
3.855085e+03,8.705416e+03,nan,nan
2.560866e+03,8.706568e+03,nan,nan
3.744463e+03,8.730818e+03,nan,nan
2.262422e+03,8.738768e+03,nan,nan
2.596667e+03,8.736959e+03,nan,nan
3.408006e+03,8.731128e+03,nan,nan
3.498569e+03,8.735684e+03,nan,nan
2.508571e+03,8.750553e+03,nan,nan
3.182401e+03,8.747175e+03,nan,nan
2.442506e+03,8.760134e+03,nan,nan
3.691388e+03,8.761131e+03,nan,nan
3.975763e+03,8.758690e+03,nan,nan
2.115484e+03,8.761982e+03,nan,nan
2.989146e+03,8.769903e+03,nan,nan
3.645127e+03,8.777161e+03,nan,nan
3.101370e+03,8.779759e+03,nan,nan
3.575786e+03,8.778726e+03,nan,nan
2.669649e+03,8.790403e+03,nan,nan
2.574301e+03,8.803041e+03,nan,nan
3.142344e+03,8.814150e+03,nan,nan
3.805772e+03,8.821203e+03,nan,nan
3.935302e+03,8.818043e+03,nan,nan
3.405356e+03,8.828079e+03,nan,nan
2.216531e+03,8.828951e+03,nan,nan
2.757610e+03,8.827641e+03,nan,nan
2.623474e+03,8.837773e+03,nan,nan
3.719907e+03,8.839685e+03,nan,nan
2.910405e+03,8.845374e+03,nan,nan
2.698177e+03,8.862902e+03,nan,nan
3.126649e+03,8.867057e+03,nan,nan
3.831242e+03,8.881079e+03,nan,nan
3.205450e+03,8.878874e+03,nan,nan
3.950874e+03,8.896830e+03,nan,nan
2.658472e+03,8.896741e+03,nan,nan
2.493891e+03,8.888246e+03,nan,nan
2.552752e+03,8.886511e+03,nan,nan
3.430878e+03,8.889892e+03,nan,nan
3.725884e+03,8.902383e+03,nan,nan
2.893221e+03,8.907074e+03,nan,nan
3.550601e+03,8.895588e+03,nan,nan
3.333154e+03,8.909649e+03,nan,nan
3.260409e+03,8.907311e+03,nan,nan
2.624554e+03,8917,nan,nan
3.078599e+03,8.921257e+03,nan,nan
2.429284e+03,8.925972e+03,nan,nan
2.370878e+03,8.939337e+03,nan,nan
2.601129e+03,8.951971e+03,nan,nan
2.207817e+03,8.940492e+03,nan,nan
2.531196e+03,8.950004e+03,nan,nan
2.824264e+03,8.982748e+03,nan,nan
2.686777e+03,8.987621e+03,nan,nan
3.911464e+03,8.980541e+03,nan,nan
2.471886e+03,8.986734e+03,nan,nan
3.673041e+03,8.988573e+03,nan,nan
3.088351e+03,8.995961e+03,nan,nan
3.388341e+03,8.985373e+03,nan,nan
2.517472e+03,9.004463e+03,nan,nan
2.570347e+03,9.001670e+03,nan,nan
2.751169e+03,9.015736e+03,nan,nan
3.254174e+03,9.020242e+03,nan,nan
2.971995e+03,9.032208e+03,nan,nan
2.811218e+03,9.045244e+03,nan,nan
3.518248e+03,9.065821e+03,nan,nan
3.945568e+03,9.053430e+03,nan,nan
3.327342e+03,9.056191e+03,nan,nan
2.530018e+03,9.052824e+03,nan,nan
2.730116e+03,9.075049e+03,nan,nan
3.847125e+03,9.075304e+03,nan,nan
2.658253e+03,9.082472e+03,nan,nan
2.561854e+03,9.091781e+03,nan,nan
2.941354e+03,9.111091e+03,nan,nan
3.250539e+03,9.102740e+03,nan,nan
2.416619e+03,9.107111e+03,nan,nan
2.290990e+03,9.119498e+03,nan,nan
2.819528e+03,9.138263e+03,nan,nan
3.301926e+03,9.143381e+03,nan,nan
3.749278e+03,9.129737e+03,nan,nan
3.031854e+03,9.132589e+03,nan,nan
3.420198e+03,9.129316e+03,nan,nan
2.446872e+03,9.147970e+03,nan,nan
2.559133e+03,9.152286e+03,nan,nan
2.503016e+03,9.168134e+03,nan,nan
3.553342e+03,9.164294e+03,nan,nan
3.137211e+03,9.165152e+03,nan,nan
3.781487e+03,9.178815e+03,nan,nan
2.443486e+03,9.191293e+03,nan,nan
3.186696e+03,9.186271e+03,nan,nan
3.086127e+03,9.195436e+03,nan,nan
3.884187e+03,9.201848e+03,nan,nan
2.824116e+03,9.214291e+03,nan,nan
2.382181e+03,9.220757e+03,nan,nan
2.930467e+03,9.214761e+03,nan,nan
3.368227e+03,9.229437e+03,nan,nan
3.710497e+03,9.232280e+03,nan,nan
2.694161e+03,9.234351e+03,nan,nan
3.186245e+03,9.243296e+03,nan,nan
2.753179e+03,9.250729e+03,nan,nan
3.296453e+03,9.248191e+03,nan,nan
2.453608e+03,9.280562e+03,nan,nan
2.973236e+03,9.257861e+03,nan,nan
2.203770e+03,9.260939e+03,nan,nan
3.138099e+03,9.272910e+03,nan,nan
3.938246e+03,9.260006e+03,nan,nan
2.905295e+03,9.274231e+03,nan,nan
2.851570e+03,9.286225e+03,nan,nan
2.787014e+03,9.297450e+03,nan,nan
3.032585e+03,9.291195e+03,nan,nan
3.614872e+03,9.295386e+03,nan,nan
2.238724e+03,9.301886e+03,nan,nan
3.320098e+03,9.304035e+03,nan,nan
3.776960e+03,9.308780e+03,nan,nan
3.415232e+03,9.307718e+03,nan,nan
3.899979e+03,9.310478e+03,nan,nan
3.968909e+03,9.314891e+03,nan,nan
2.361900e+03,9.326445e+03,nan,nan
2.982747e+03,9.328384e+03,nan,nan
3.841631e+03,9.343204e+03,nan,nan
2.839991e+03,9.349499e+03,nan,nan
3.375813e+03,9.351580e+03,nan,nan
2.267777e+03,9.352485e+03,nan,nan
2.093879e+03,9.338196e+03,nan,nan
3.019897e+03,9.362762e+03,nan,nan
3.057149e+03,9.359872e+03,nan,nan
2.895046e+03,9.371076e+03,nan,nan
2.936502e+03,9.361486e+03,nan,nan
3.716251e+03,9.358277e+03,nan,nan
3.936435e+03,9.371942e+03,nan,nan
3.505590e+03,9.378663e+03,nan,nan
2.673953e+03,9.378492e+03,nan,nan
2.978143e+03,9.383706e+03,nan,nan
3.636233e+03,9.380804e+03,nan,nan
3.164814e+03,9.388628e+03,nan,nan
3.099807e+03,9.402080e+03,nan,nan
3.723777e+03,9.411752e+03,nan,nan
2.209483e+03,9.407275e+03,nan,nan
3.435998e+03,9.405545e+03,nan,nan
2.440514e+03,9.418998e+03,nan,nan
2.582665e+03,9.410764e+03,nan,nan
2.975685e+03,9.419601e+03,nan,nan
2.523240e+03,9.417236e+03,nan,nan
2.861734e+03,9.443325e+03,nan,nan
3.015279e+03,9.455675e+03,nan,nan
2.235296e+03,9.458424e+03,nan,nan
3.496873e+03,9.456343e+03,nan,nan
3.694136e+03,9.458204e+03,nan,nan
3.771016e+03,9.447862e+03,nan,nan
2.131659e+03,9.456945e+03,nan,nan
3.182558e+03,9.455797e+03,nan,nan
2.634366e+03,9.446454e+03,nan,nan
2.747018e+03,9.459815e+03,nan,nan
2.939280e+03,9.473328e+03,nan,nan
2.800418e+03,9.474007e+03,nan,nan
2.475061e+03,9.482665e+03,nan,nan
3.604139e+03,9.456234e+03,nan,nan
2.639994e+03,9.500277e+03,nan,nan
3.396695e+03,9.476419e+03,nan,nan
2.059974e+03,9.503364e+03,nan,nan
2.422149e+03,9.507227e+03,nan,nan
3.740434e+03,9.500340e+03,nan,nan
3.451021e+03,9.510110e+03,nan,nan
2.690721e+03,9.505139e+03,nan,nan
2.537878e+03,9.508856e+03,nan,nan
3.138419e+03,9.514430e+03,nan,nan
3.640218e+03,9.522841e+03,nan,nan
3.539232e+03,9.524394e+03,nan,nan
3.350634e+03,9.516258e+03,nan,nan
3.222465e+03,9.532314e+03,nan,nan
2.787055e+03,9.532571e+03,nan,nan
2.861320e+03,9.529993e+03,nan,nan
3.303405e+03,9.532774e+03,nan,nan
3.407319e+03,9.550621e+03,nan,nan
2.699289e+03,9.551503e+03,nan,nan
2.295442e+03,9.540705e+03,nan,nan
3.780277e+03,9.542781e+03,nan,nan
2.748432e+03,9.558211e+03,nan,nan
2.981573e+03,9.536935e+03,nan,nan
3.356946e+03,9.564806e+03,nan,nan
2.490225e+03,9.570309e+03,nan,nan
2.926830e+03,9.563856e+03,nan,nan
3.125274e+03,9.572839e+03,nan,nan
3.942274e+03,9.556086e+03,nan,nan
3.490807e+03,9.579584e+03,nan,nan
2.996723e+03,9.586497e+03,nan,nan
2.736807e+03,9.602807e+03,nan,nan
2.362123e+03,9.589144e+03,nan,nan
3.943765e+03,9.609618e+03,nan,nan
2.201677e+03,9.596829e+03,nan,nan
3.415382e+03,9.621648e+03,nan,nan
2.636554e+03,9.602251e+03,nan,nan
3.060286e+03,9.602599e+03,nan,nan
2.155411e+03,9.613684e+03,nan,nan
3.347753e+03,9.628095e+03,nan,nan
2.905329e+03,9.618874e+03,nan,nan
3.168825e+03,9.623508e+03,nan,nan
3.626147e+03,9.624551e+03,nan,nan
2.996282e+03,9.637528e+03,nan,nan
3.226474e+03,9.631068e+03,nan,nan
2.111830e+03,9.636776e+03,nan,nan
3.796660e+03,9.642746e+03,nan,nan
2.322028e+03,9.650690e+03,nan,nan
2.615865e+03,9.661196e+03,nan,nan
3.264805e+03,9.666130e+03,nan,nan
3.312969e+03,9.667180e+03,nan,nan
2.864167e+03,9.661136e+03,nan,nan
3.065975e+03,9.676901e+03,nan,nan
3.917489e+03,9.662162e+03,nan,nan
3.462398e+03,9.670493e+03,nan,nan
3.512617e+03,9.705990e+03,nan,nan
2.881028e+03,9.712832e+03,nan,nan
3.115059e+03,9.708270e+03,nan,nan
3.852207e+03,9.701720e+03,nan,nan
2.152913e+03,9.708914e+03,nan,nan
2.641794e+03,9.721262e+03,nan,nan
3.949766e+03,9.718902e+03,nan,nan
3.761314e+03,9.722690e+03,nan,nan
2.487526e+03,9.725175e+03,nan,nan
2.601180e+03,9.736375e+03,nan,nan
2.004719e+03,9.744873e+03,nan,nan
2.740221e+03,9.745885e+03,nan,nan
2.580078e+03,9.778625e+03,nan,nan
3.018896e+03,9.767257e+03,nan,nan
3.830102e+03,9.762868e+03,nan,nan
3.700517e+03,9.773161e+03,nan,nan
3.775988e+03,9.781595e+03,nan,nan
3.881804e+03,9.779646e+03,nan,nan
2.154667e+03,9.786292e+03,nan,nan
3.630336e+03,9.787310e+03,nan,nan
3.932094e+03,9.782615e+03,nan,nan
3.163702e+03,9.788608e+03,nan,nan
2.795476e+03,9.799878e+03,nan,nan
2.708841e+03,9.809550e+03,nan,nan
2.530461e+03,9.821721e+03,nan,nan
2.464089e+03,9.825580e+03,nan,nan
3.413572e+03,9.813296e+03,nan,nan
3.762754e+03,9.832173e+03,nan,nan
2.971012e+03,9.810246e+03,nan,nan
2.750458e+03,9.823013e+03,nan,nan
3.878109e+03,9.833650e+03,nan,nan
3.179081e+03,9.826255e+03,nan,nan
2.888431e+03,9.822991e+03,nan,nan
3.110383e+03,9.825508e+03,nan,nan
3.351530e+03,9.829344e+03,nan,nan
2.210544e+03,9.847788e+03,nan,nan
3.040532e+03,9.826397e+03,nan,nan
2.758391e+03,9.859111e+03,nan,nan
3.071992e+03,9.849895e+03,nan,nan
2.687557e+03,9.860491e+03,nan,nan
2.974967e+03,9.859482e+03,nan,nan
3.009185e+03,9.863393e+03,nan,nan
3.275070e+03,9.843746e+03,nan,nan
3.678742e+03,9.869558e+03,nan,nan
3.174827e+03,9.875662e+03,nan,nan
2.893349e+03,9.868798e+03,nan,nan
2.841508e+03,9.877102e+03,nan,nan
2.931685e+03,9.873068e+03,nan,nan
3.107678e+03,9.894255e+03,nan,nan
3.019956e+03,9.903699e+03,nan,nan
3.063245e+03,9.906379e+03,nan,nan
2.742543e+03,9.906705e+03,nan,nan
3.607037e+03,9.894878e+03,nan,nan
2.361473e+03,9.899793e+03,nan,nan
2.962748e+03,9.926053e+03,nan,nan
3.750534e+03,9.903727e+03,nan,nan
2.893288e+03,9.930356e+03,nan,nan
3.180137e+03,9.929964e+03,nan,nan
3.501570e+03,9.926035e+03,nan,nan
2.395459e+03,9.949187e+03,nan,nan
2.452210e+03,9.943617e+03,nan,nan
2.263149e+03,9.948186e+03,nan,nan
3.619317e+03,9.951808e+03,nan,nan
2.544562e+03,9.953138e+03,nan,nan
3.734209e+03,9.951410e+03,nan,nan
2.323534e+03,9.962353e+03,nan,nan
2.102034e+03,9.970191e+03,nan,nan
3.128462e+03,9.964376e+03,nan,nan
3.015115e+03,9.979619e+03,nan,nan
4.850541e+03,7.986580e+03,nan,nan
5.700844e+03,8.010805e+03,nan,nan
5.015498e+03,8.030384e+03,nan,nan
5.848924e+03,8.003580e+03,nan,nan
5.474743e+03,8.030120e+03,nan,nan
5.192403e+03,7.994338e+03,nan,nan
5.329046e+03,8.008785e+03,nan,nan
4.024414e+03,8.033238e+03,nan,nan
5.379329e+03,8.039651e+03,nan,nan
5.455309e+03,7.997042e+03,nan,nan
5.282235e+03,8.067770e+03,nan,nan
5.636044e+03,8.043912e+03,nan,nan
5.541710e+03,8.055101e+03,nan,nan
4.080691e+03,8.062075e+03,nan,nan
5.213495e+03,8.063473e+03,nan,nan
4.887158e+03,8.069888e+03,nan,nan
5.764255e+03,8.059214e+03,nan,nan
5.902811e+03,8.074200e+03,nan,nan
5.132878e+03,8.081910e+03,nan,nan
5.357457e+03,8.089504e+03,nan,nan
5.076708e+03,8.099625e+03,nan,nan
5.688406e+03,8.103598e+03,nan,nan
5.856302e+03,8.112630e+03,nan,nan
4.940307e+03,8.110029e+03,nan,nan
5.477804e+03,8.122937e+03,nan,nan
5.414270e+03,8.131512e+03,nan,nan
5.529143e+03,8.130550e+03,nan,nan
5.620717e+03,8.118769e+03,nan,nan
5.306334e+03,8.134824e+03,nan,nan
4.040542e+03,8.117724e+03,nan,nan
5.062077e+03,8.143886e+03,nan,nan
5.364523e+03,8.139700e+03,nan,nan
5.204396e+03,8.135794e+03,nan,nan
4.982023e+03,8.147050e+03,nan,nan
5.734012e+03,8.150167e+03,nan,nan
5.128952e+03,8.155554e+03,nan,nan
5.662330e+03,8.164812e+03,nan,nan
5.580699e+03,8.174164e+03,nan,nan
5.465233e+03,8.184588e+03,nan,nan
4.051233e+03,8.178311e+03,nan,nan
5.191248e+03,8.190446e+03,nan,nan
5.009918e+03,8.194433e+03,nan,nan
5.279049e+03,8.187029e+03,nan,nan
4.011395e+03,8.196774e+03,nan,nan
5.376795e+03,8.205821e+03,nan,nan
5.902898e+03,8.201117e+03,nan,nan
5.120946e+03,8.215529e+03,nan,nan
5.432960e+03,8.210589e+03,nan,nan
5.966900e+03,8.210627e+03,nan,nan
4.913146e+03,8.233556e+03,nan,nan
4.049450e+03,8.239800e+03,nan,nan
3.981626e+03,8.240299e+03,nan,nan
5.309321e+03,8.237773e+03,nan,nan
5.066122e+03,8.229505e+03,nan,nan
5.525992e+03,8.234823e+03,nan,nan
5.185572e+03,8.236872e+03,nan,nan
5.620442e+03,8.243349e+03,nan,nan
5.853966e+03,8.254271e+03,nan,nan
5.353311e+03,8.258447e+03,nan,nan
5.395286e+03,8.265623e+03,nan,nan
5.117195e+03,8.274507e+03,nan,nan
5.460537e+03,8.270208e+03,nan,nan
5.765900e+03,8.271361e+03,nan,nan
5.839234e+03,8.292464e+03,nan,nan
5.186938e+03,8.301873e+03,nan,nan
5.528276e+03,8.294362e+03,nan,nan
5.576021e+03,8.316684e+03,nan,nan
4.846550e+03,8.296478e+03,nan,nan
5.341981e+03,8.309905e+03,nan,nan
5.648434e+03,8.317670e+03,nan,nan
5.893038e+03,8.332803e+03,nan,nan
5.406327e+03,8.349501e+03,nan,nan
5.482238e+03,8.335219e+03,nan,nan
5.024479e+03,8.349354e+03,nan,nan
5.270428e+03,8.350913e+03,nan,nan
5.775088e+03,8.351062e+03,nan,nan
4.034530e+03,8.353126e+03,nan,nan
4.897890e+03,8.347146e+03,nan,nan
4.084117e+03,8.357824e+03,nan,nan
5.326406e+03,8.374666e+03,nan,nan
5.700668e+03,8.377564e+03,nan,nan
5.490019e+03,8.381680e+03,nan,nan
5.606614e+03,8.379463e+03,nan,nan
5.208452e+03,8.379298e+03,nan,nan
4.878076e+03,8.404043e+03,nan,nan
5.145503e+03,8.401553e+03,nan,nan
5.095336e+03,8.397680e+03,nan,nan
5.534364e+03,8.402732e+03,nan,nan
4.936383e+03,8.406640e+03,nan,nan
4.988008e+03,8.408346e+03,nan,nan
4.097783e+03,8.435279e+03,nan,nan
5.944413e+03,8.405715e+03,nan,nan
3.980495e+03,8.393696e+03,nan,nan
5.252508e+03,8.418296e+03,nan,nan
5.868910e+03,8.429661e+03,nan,nan
5.669309e+03,8.433713e+03,nan,nan
5.614686e+03,8.439080e+03,nan,nan
5.184501e+03,8.447330e+03,nan,nan
5.430608e+03,8.438274e+03,nan,nan
5.761380e+03,8.440188e+03,nan,nan
5.807291e+03,8.448089e+03,nan,nan
5.037074e+03,8.451476e+03,nan,nan
4.949644e+03,8.467706e+03,nan,nan
5.334611e+03,8.444499e+03,nan,nan
5.932599e+03,8.459235e+03,nan,nan
5.523686e+03,8.466713e+03,nan,nan
5.074820e+03,8.489535e+03,nan,nan
5.126290e+03,8.481982e+03,nan,nan
5.942362e+03,8.496668e+03,nan,nan
4.865641e+03,8.499500e+03,nan,nan
5.717145e+03,8.504201e+03,nan,nan
5.222833e+03,8.501169e+03,nan,nan
5.896903e+03,8.503110e+03,nan,nan
4.038743e+03,8.500453e+03,nan,nan
5.294048e+03,8.502700e+03,nan,nan
5.412251e+03,8.498293e+03,nan,nan
5.582973e+03,8.505595e+03,nan,nan
5.643947e+03,8.516919e+03,nan,nan
5.459023e+03,8.523348e+03,nan,nan
5.851479e+03,8.525815e+03,nan,nan
4.911373e+03,8.535774e+03,nan,nan
5.510075e+03,8.541821e+03,nan,nan
5.050662e+03,8.550403e+03,nan,nan
5.616978e+03,8.545359e+03,nan,nan
5.239818e+03,8.545307e+03,nan,nan
5.562526e+03,8.567323e+03,nan,nan
4.073269e+03,8.555149e+03,nan,nan
5.446276e+03,8.569876e+03,nan,nan
5.366907e+03,8556,nan,nan
5.405969e+03,8.588893e+03,nan,nan
5.249132e+03,8.572630e+03,nan,nan
5.631343e+03,8.596553e+03,nan,nan
4.986519e+03,8.590274e+03,nan,nan
5.905231e+03,8.594747e+03,nan,nan
4.944003e+03,8.587907e+03,nan,nan
5.097684e+03,8.605290e+03,nan,nan
5.323058e+03,8.615809e+03,nan,nan
5.143689e+03,8.610911e+03,nan,nan
5.252729e+03,8.617842e+03,nan,nan
5.191269e+03,8.622648e+03,nan,nan
5.736925e+03,8.615653e+03,nan,nan
4.071743e+03,8.618158e+03,nan,nan
5.871051e+03,8.625833e+03,nan,nan
5.033789e+03,8.635508e+03,nan,nan
4.918734e+03,8.645830e+03,nan,nan
5.446691e+03,8.644520e+03,nan,nan
5.545063e+03,8.640948e+03,nan,nan
5.384406e+03,8.649282e+03,nan,nan
5.135051e+03,8.669405e+03,nan,nan
5.226279e+03,8.660042e+03,nan,nan
4.078471e+03,8.668886e+03,nan,nan
5.802114e+03,8.667798e+03,nan,nan
4.791449e+03,8.669500e+03,nan,nan
5.724735e+03,8.680998e+03,nan,nan
5.508521e+03,8.680854e+03,nan,nan
5.617400e+03,8.684243e+03,nan,nan
4.854571e+03,8.696740e+03,nan,nan
5.378486e+03,8.705326e+03,nan,nan
5.921030e+03,8.686235e+03,nan,nan
5.287068e+03,8.700157e+03,nan,nan
4.772908e+03,8.714204e+03,nan,nan
5.216119e+03,8.711371e+03,nan,nan
5.469160e+03,8.716371e+03,nan,nan
5.002788e+03,8.709780e+03,nan,nan
5.423897e+03,8.725531e+03,nan,nan
5.159630e+03,8.739721e+03,nan,nan
5.879540e+03,8.724360e+03,nan,nan
5.557338e+03,8.738910e+03,nan,nan
5.833050e+03,8.738729e+03,nan,nan
5.658608e+03,8.730654e+03,nan,nan
4.968935e+03,8.750958e+03,nan,nan
5.093352e+03,8.739377e+03,nan,nan
5.958829e+03,8.743058e+03,nan,nan
4.106807e+03,8.737245e+03,nan,nan
5.327199e+03,8.752821e+03,nan,nan
5.785135e+03,8.755859e+03,nan,nan
4.888926e+03,8.786803e+03,nan,nan
5.747086e+03,8.783096e+03,nan,nan
4.086438e+03,8.789568e+03,nan,nan
4.805944e+03,8.785673e+03,nan,nan
5.230297e+03,8.794350e+03,nan,nan
5.680020e+03,8.796391e+03,nan,nan
5.861699e+03,8.802928e+03,nan,nan
4.741009e+03,8.794474e+03,nan,nan
4.027498e+03,8.802484e+03,nan,nan
5.464617e+03,8.801341e+03,nan,nan
5.341380e+03,8.806713e+03,nan,nan
4.973985e+03,8.823711e+03,nan,nan
5.023425e+03,8.823905e+03,nan,nan
4.808957e+03,8.849760e+03,nan,nan
5.396015e+03,8.834870e+03,nan,nan
5.792730e+03,8.835751e+03,nan,nan
5.591006e+03,8.842630e+03,nan,nan
5.299839e+03,8.851814e+03,nan,nan
5.455481e+03,8.852347e+03,nan,nan
5.903232e+03,8.858122e+03,nan,nan
5.090795e+03,8.853044e+03,nan,nan
5.959019e+03,8.850180e+03,nan,nan
5.332845e+03,8.894400e+03,nan,nan
5.830114e+03,8.879597e+03,nan,nan
5.443331e+03,8.893712e+03,nan,nan
5.579828e+03,8.898412e+03,nan,nan
4.011836e+03,8.874323e+03,nan,nan
5.787996e+03,8.898987e+03,nan,nan
4.715606e+03,8.909836e+03,nan,nan
5.856099e+03,8.906551e+03,nan,nan
5.671869e+03,8.897787e+03,nan,nan
5.967346e+03,8.925005e+03,nan,nan
4.965108e+03,8.921019e+03,nan,nan
4.119267e+03,8.920663e+03,nan,nan
4.029398e+03,8.953403e+03,nan,nan
4.799840e+03,8.931353e+03,nan,nan
5.470228e+03,8.941528e+03,nan,nan
5.668986e+03,8.966299e+03,nan,nan
5.513845e+03,8.960357e+03,nan,nan
4.864563e+03,8.967599e+03,nan,nan
4.656332e+03,8.962465e+03,nan,nan
5.906935e+03,8.970513e+03,nan,nan
5.333415e+03,8.964807e+03,nan,nan
4.691289e+03,8.986705e+03,nan,nan
4.634977e+03,9.006478e+03,nan,nan
5.534328e+03,8.998946e+03,nan,nan
5.834319e+03,8.992280e+03,nan,nan
5.317738e+03,9.031349e+03,nan,nan
5.240278e+03,9.033868e+03,nan,nan
4.673334e+03,9.048894e+03,nan,nan
4.768713e+03,9.028156e+03,nan,nan
4.896597e+03,9.031418e+03,nan,nan
5.436622e+03,9.036875e+03,nan,nan
5.677881e+03,9.052627e+03,nan,nan
5.611793e+03,9.045913e+03,nan,nan
4.119555e+03,9.045561e+03,nan,nan
4.704841e+03,9.061017e+03,nan,nan
5.500729e+03,9.053644e+03,nan,nan
5.762292e+03,9.061535e+03,nan,nan
5.550715e+03,9.061605e+03,nan,nan
5.839422e+03,9.068292e+03,nan,nan
4.913533e+03,9.072720e+03,nan,nan
4.018944e+03,9.071778e+03,nan,nan
4.848889e+03,9.067922e+03,nan,nan
5.396210e+03,9.082305e+03,nan,nan
4.741698e+03,9.093334e+03,nan,nan
4.080828e+03,9.116494e+03,nan,nan
5.449614e+03,9.102084e+03,nan,nan
5.732361e+03,9.095691e+03,nan,nan
5.228667e+03,9.105091e+03,nan,nan
5.972410e+03,9.096708e+03,nan,nan
5.027467e+03,9.096889e+03,nan,nan
5.088191e+03,9.103830e+03,nan,nan
5.902470e+03,9.109762e+03,nan,nan
5.607619e+03,9.116743e+03,nan,nan
4.809689e+03,9.129793e+03,nan,nan
5.823522e+03,9.117592e+03,nan,nan
5.527144e+03,9.125530e+03,nan,nan
4.891544e+03,9.134179e+03,nan,nan
5.744826e+03,9.144703e+03,nan,nan
4.582228e+03,9.143885e+03,nan,nan
4.992866e+03,9.150747e+03,nan,nan
5.862071e+03,9.154253e+03,nan,nan
5.823174e+03,9.166808e+03,nan,nan
4.024121e+03,9.156175e+03,nan,nan
5.393482e+03,9.153561e+03,nan,nan
4.717267e+03,9.157236e+03,nan,nan
5.943341e+03,9.182460e+03,nan,nan
5.696908e+03,9.171712e+03,nan,nan
5.086962e+03,9.168732e+03,nan,nan
5.206173e+03,9.180682e+03,nan,nan
4.700775e+03,9.203561e+03,nan,nan
4.619440e+03,9.186758e+03,nan,nan
5.420043e+03,9.209976e+03,nan,nan
4.043594e+03,9.208164e+03,nan,nan
5.339213e+03,9.217322e+03,nan,nan
5.044311e+03,9.226017e+03,nan,nan
5.555893e+03,9.217916e+03,nan,nan
4.652926e+03,9.230849e+03,nan,nan
5.782088e+03,9.247275e+03,nan,nan
5.642691e+03,9.249454e+03,nan,nan
5.148410e+03,9.250738e+03,nan,nan
5.832420e+03,9.268827e+03,nan,nan
4.568859e+03,9.263863e+03,nan,nan
4.732612e+03,9.276622e+03,nan,nan
5.749923e+03,9.296752e+03,nan,nan
5.363980e+03,9.295745e+03,nan,nan
5.577562e+03,9.301032e+03,nan,nan
4.762859e+03,9.304123e+03,nan,nan
4.632803e+03,9.291828e+03,nan,nan
5.319260e+03,9.309794e+03,nan,nan
4.076762e+03,9.310190e+03,nan,nan
4.818532e+03,9.313216e+03,nan,nan
4.589188e+03,9.329765e+03,nan,nan
4.740461e+03,9.335018e+03,nan,nan
4.685512e+03,9.334915e+03,nan,nan
5.489809e+03,9.326995e+03,nan,nan
5.613122e+03,9.351032e+03,nan,nan
5.526502e+03,9.369955e+03,nan,nan
4.093391e+03,9.359191e+03,nan,nan
5.013918e+03,9.363779e+03,nan,nan
4.019976e+03,9.364290e+03,nan,nan
4.795512e+03,9.365319e+03,nan,nan
5.161113e+03,9.361607e+03,nan,nan
4.840473e+03,9.373500e+03,nan,nan
5.791722e+03,9.365390e+03,nan,nan
4.655262e+03,9.386180e+03,nan,nan
4.750153e+03,9.384732e+03,nan,nan
5.707971e+03,9.386688e+03,nan,nan
5.468529e+03,9.393457e+03,nan,nan
5.849077e+03,9.385510e+03,nan,nan
4.078753e+03,9.399539e+03,nan,nan
5.189528e+03,9.412688e+03,nan,nan
5.327031e+03,9.400696e+03,nan,nan
4.536904e+03,9.420169e+03,nan,nan
4.819264e+03,9.422786e+03,nan,nan
5.901912e+03,9.407914e+03,nan,nan
