"","x","y","intensity","area","id","color","acronym","right.left","rostral.caudal","anterior.posterior"
"7548",6555.38,2853.3495,1741,1741,18,"#238443","LA",441.310834397578,430.262326868487,295
"7549",6237.195,2865.167,1845,1845,18,"#238443","LA",433.277691196843,424.895273924102,295
"7550",6318.305,2862.9045,3822.5,3822.5,18,"#238443","LA",435.4169515935,426.040862473969,295
"7551",6006.155,2861.6215,2745,2745,18,"#238443","LA",428.124396677536,419.243238410326,295
"7552",6531.96,2861.6195,1380.5,1380.5,18,"#238443","LA",440.228783717653,430.362939315471,295
"7553",6216.855,2873.8935,1056,1056,18,"#238443","LA",432.568238127105,424.229844310716,295
"7554",6473.465,2867.497,4193,4193,18,"#238443","LA",438.761978415313,429.283119956038,295
"7555",6103.465,2877.4835,2128,2128,18,"#238443","LA",429.555870837637,422.791382617677,295
"7556",6158.555,2886.764,4372.5,4372.5,18,"#238443","LA",430.555821651665,424.291456396636,295
"7557",6412.925,2884.84,3846.5,3846.5,18,"#238443","LA",436.659941288029,428.884616018115,295
"7558",6273.895,2883.7255,3077,3077,18,"#238443","LA",433.51517379472,425.972095042268,295
"7559",6067.815,2883.918,2115.5,2115.5,18,"#238443","LA",428.700510384852,421.609668241121,295
"7560",6122.52,2898.291,2527,2527,18,"#238443","LA",429.482777414907,422.927895578925,295
"7561",6544.74,2889.382,2586.5,2586.5,18,"#238443","LA",439.31695716717,431.624293125904,295
"7562",6198.4,2891.639,3784,3784,18,"#238443","LA",431.562364711617,424.438206828867,295
"7563",6508.45,2887.832,2346,2346,18,"#238443","LA",438.68805094207,430.894787044167,295
"7564",6240.425,2893.1815,1090.5,1090.5,18,"#238443","LA",432.055747872707,426.29155476858,295
"7565",6348.17,2890.5515,1732.5,1732.5,18,"#238443","LA",434.965381203579,427.699975302447,295
"7566",6314.405,2899.602,2333.5,2333.5,18,"#238443","LA",433.80920002704,427.291335660205,295
"7567",6055.52,2910.2265,3586,3586,18,"#238443","LA",427.493276428522,421.7028067738,295
"7568",6369.22,2900.5595,1739,1739,18,"#238443","LA",435.022537676356,428.34628582335,295
"7569",6027.195,2905.767,1268.5,1268.5,18,"#238443","LA",426.93849713888,421.007006710468,295
"7570",6445.065,2913.4855,1898,1898,18,"#238443","LA",436.298922870764,430.294696669756,295
"7571",6095.02,2919.1595,1851,1851,18,"#238443","LA",427.997853103909,422.8446992731,295
"7572",6335.935,2918.259,1184.5,1184.5,18,"#238443","LA",433.548888947764,428.287842246494,295
"7573",6477.855,2914.3435,2893.5,2893.5,18,"#238443","LA",436.555526535832,431.791825291427,295
"7574",6289.23,2913.723,1000,1000,18,"#238443","LA",432.627129965136,427.383450242709,295
"7575",6388.11,2918.3115,2113,2113,18,"#238443","LA",434.647203216817,429.338538396498,295
"7576",6000.93,2917.683,3079.5,3079.5,18,"#238443","LA",425.751470864118,420.886230972938,295
"7577",6260.305,2917.3615,2112.5,2112.5,18,"#238443","LA",431.555772465693,427.291603954552,295
"7578",6222.64,2924.229,2902,2902,18,"#238443","LA",430.744294691037,425.78319072883,295
"7579",6517.03,2920.198,2174.5,2174.5,18,"#238443","LA",437.374918861648,432.156454939075,295
"7580",6173.68,2924.0645,2195.5,2195.5,18,"#238443","LA",429.657235574868,424.76136270563,295
"7581",6420.39,2926.9245,2409.5,2409.5,18,"#238443","LA",435.042287102,430.315946410594,295
"7582",6357.67,2937.4585,2531.5,2531.5,18,"#238443","LA",433.207199286009,429.402012770623,295
"7583",6312.255,2934.7325,2047.5,2047.5,18,"#238443","LA",432.288672148,428.389563672892,295
"7584",6081.515,2943.264,2300,2300,18,"#238443","LA",426.666749470084,423.392533295235,295
"7585",6145.775,2939.8705,3006,3006,18,"#238443","LA",428.270128689121,424.911800116354,295
"7586",6494.97,2950.417,3493,3493,18,"#238443","LA",435.737872739649,432.337830713247,295
"7587",6284.79,2945.3835,1798,1798,18,"#238443","LA",431.233423916659,427.825704447705,295
"7588",6407.185,2950.9435,2024,2024,18,"#238443","LA",433.555674093749,431.291800698441,295
"7589",6255.175,2948.702,1856,1856,18,"#238443","LA",430.431435029497,427.437986784746,295
"7590",6014.995,2958.817,1961.5,1961.5,18,"#238443","LA",424.619618935071,421.846171721844,295
"7591",6120.535,2965.5565,3375.5,3375.5,18,"#238443","LA",426.656371933592,424.873119075346,295
"7592",6081.14,2965.73,1242,1242,18,"#238443","LA",425.760794839705,423.963618943246,295
"7593",6157.785,2968.955,1412.5,1412.5,18,"#238443","LA",427.479728747215,425.645573895539,295
"7594",6371.035,2972.44,4101,4101,18,"#238443","LA",432.192766982944,430.266102383067,295
"7595",6273.43,2970.8665,1045,1045,18,"#238443","LA",429.966479737926,428.327811980264,295
"7596",6232.335,2972.058,3267,3267,18,"#238443","LA",429.035285009944,427.313959245251,295
"7597",6311.17,2973.2455,3747,3747,18,"#238443","LA",430.668732884483,429.388634485127,295
"7598",6166.115,2988.652,2049,2049,18,"#238443","LA",426.774276334394,426.437148385413,295
"7599",7782.495,1986.0245,5421,5421,18,"#238443","LA",490.470134862184,396.089278639736,295
"7600",7795.79,2027.8055,1886.5,1886.5,18,"#238443","LA",490.316570964257,396.900982830295,295
"7601",7839.825,2011.8005,6823,6823,18,"#238443","LA",491.671500220747,396.919200375834,295
"7602",7763.1,2023.671,2434,2434,18,"#238443","LA",489.802544149407,397.258960180209,295
"7603",7922.88,2019.5275,2605,2605,18,"#238443","LA",494.234052673631,398.278752099142,295
"7604",7180.25,2025.0405,2711.5,2711.5,18,"#238443","LA",474.697997200455,393.623608660642,295
"7605",7982.55,2029.4725,3173,3173,18,"#238443","LA",495.600142019228,398.487812633825,295
"7606",7788.175,2052.7815,1391.5,1391.5,18,"#238443","LA",489.989155296083,397.677329383635,295
"7607",7766.545,2077.956,4254.5,4254.5,18,"#238443","LA",489.152715415196,398.031195708033,295
"7608",7950.435,2078.285,1421.5,1421.5,18,"#238443","LA",494.515662573847,399.89635046058,295
"7609",7929.125,2080.6405,1754,1754,18,"#238443","LA",493.671873251827,399.432337949978,295
"7610",7799.645,2098.41,1316,1316,18,"#238443","LA",490.097681986269,399.091394990461,295
"7611",7961.4,2109.729,2116,2116,18,"#238443","LA",494.552673132729,400.601191631822,295
"7612",7874.44,2111.069,2725,2725,18,"#238443","LA",492.131641144665,400.108891269119,295
"7613",7742.69,2117.4255,4043.5,4043.5,18,"#238443","LA",489.052944272294,400.290275933304,295
"7614",7794.45,2123.9635,2131,2131,18,"#238443","LA",489.624248660078,399.51606599439,295
"7615",7916.07,2111.2135,2548,2548,18,"#238443","LA",493.163318093273,400.27815434823,295
"7616",7891.825,2131.8065,1062.5,1062.5,18,"#238443","LA",492.205563704936,400.334008549563,295
"7617",7932.405,2131.4705,2019.5,2019.5,18,"#238443","LA",493.647173480401,401.149646731347,295
"7618",7881.1,2159.402,4241.5,4241.5,18,"#238443","LA",492.552772121391,402.290374305248,295
"7619",7920.66,2158.479,1523,1523,18,"#238443","LA",493.012388996829,401.538164288918,295
"7620",7743.675,2164.2,2032,2032,18,"#238443","LA",488.148509183757,400.547602687306,295
"7621",7948.76,2163.32,2837,2837,18,"#238443","LA",493.965328413646,402.119388577318,295
"7622",7795.545,2170.414,3544.5,3544.5,18,"#238443","LA",489.562096671528,401.094498771847,295
"7623",7820.585,2188.504,785,785,18,"#238443","LA",490.040331876416,401.542124442482,295
"7624",7931.945,2192.042,1178.5,1178.5,18,"#238443","LA",493.114656566631,402.561718857325,295
"7625",7972.23,2187.3435,1811,1811,18,"#238443","LA",494.270611144277,402.753692276383,295
"7626",7904.785,2191.445,1909.5,1909.5,18,"#238443","LA",492.694188392211,402.802249726377,295
"7627",7794.01,2210.5605,3827.5,3827.5,18,"#238443","LA",489.148815389922,402.0504779071,295
"7628",7972.215,2227.6545,3858.5,3858.5,18,"#238443","LA",494.116356666997,404.120760960504,295
"7629",7878.455,2224.8405,2266.5,2266.5,18,"#238443","LA",491.24726033918,402.845475415479,295
"7630",7918.3,2229.091,2355,2355,18,"#238443","LA",492.613033561738,403.663591332589,295
"7631",7468.75,2249.319,3588.5,3588.5,18,"#238443","LA",480.211840872828,401.543084929451,295
"7632",7835.66,2249.9275,4192.5,4192.5,18,"#238443","LA",490.198105840669,403.659295305165,295
"7633",7957.955,2263.7375,2532,2532,18,"#238443","LA",494.052698342433,405.790546456151,295
"7634",7913.925,2263.169,3204.5,3204.5,18,"#238443","LA",492.198947080534,404.449912387201,295
"7635",7834.865,2285.798,1212,1212,18,"#238443","LA",489.694041424221,404.302301242986,295
"7636",7860.26,2282.3755,1585.5,1585.5,18,"#238443","LA",490.476651306147,404.527782533364,295
"7637",7901.025,2295.8445,3632,3632,18,"#238443","LA",492.052796714377,406.290571049137,295
"7638",7944.41,2297.986,3316,3316,18,"#238443","LA",492.683593619861,405.520290466121,295
"7639",7815.95,2281.4965,1528.5,1528.5,18,"#238443","LA",489.184870201158,404.054089007,295
"7640",7792.115,2280.716,3402,3402,18,"#238443","LA",488.672481009166,404.091753577081,295
"7641",7869.15,2300.9185,1282.5,1282.5,18,"#238443","LA",490.611822684542,405.097044376296,295
"7642",7791.21,2315.4245,3294.5,3294.5,18,"#238443","LA",488.248048231487,404.88496718271,295
"7643",7846.145,2326.2715,3908.5,3908.5,18,"#238443","LA",489.696928102585,405.466004253185,295
"7644",7901.485,2329.5105,1644.5,1644.5,18,"#238443","LA",491.243961930998,405.967642347167,295
"7645",7609.09,2328.466,2730.5,2730.5,18,"#238443","LA",483.288476435094,404.382653770513,295
"7646",7187.43,2342.274,1411,1411,18,"#238443","LA",472.375597559205,404.639279123483,295
"7647",7643.625,2337.5455,2060.5,2060.5,18,"#238443","LA",484.247007454668,405.062996240873,295
"7648",7880.96,2347.56,1689,1689,18,"#238443","LA",490.675775352958,406.640219956425,295
"7649",7781.71,2345.191,1329.5,1329.5,18,"#238443","LA",487.83197830836,405.743219022948,295
"7650",7918.26,2357.4015,2783,2783,18,"#238443","LA",491.621938468866,407.158384275584,295
"7651",7746.525,2343.2465,2553,2553,18,"#238443","LA",486.917789272573,405.588583563763,295
"7652",7213.545,2354.5125,2446,2446,18,"#238443","LA",472.783470045846,404.624307982888,295
"7653",7733.46,2360.774,692,692,18,"#238443","LA",486.642215186537,406.271598038744,295
"7654",7030.64,2353.086,3608.5,3608.5,18,"#238443","LA",468.288978812826,405.025485045386,295
"7655",7074.795,2357.2595,3874.5,3874.5,18,"#238443","LA",469.44984087909,405.298108464766,295
"7656",7512.195,2368.5545,2790,2790,18,"#238443","LA",480.437281087009,405.486033298011,295
"7657",7863.85,2369.012,1565,1565,18,"#238443","LA",490.029836749187,407.104415171302,295
"7658",7348.58,2366.1055,4609.5,4609.5,18,"#238443","LA",476.346271981748,405.450453685696,295
"7659",7596.935,2367.0885,5824,5824,18,"#238443","LA",482.785293507083,405.963584670225,295
"7660",7658.345,2372.0135,4063,4063,18,"#238443","LA",484.275432554519,405.889301463847,295
"7661",7114.75,2377.163,3085.5,3085.5,18,"#238443","LA",470.035581275333,405.496274269676,295
"7662",7159.06,2373.6495,4107.5,4107.5,18,"#238443","LA",471.317595259969,405.685659260108,295
"7663",7442.195,2371.935,3357,3357,18,"#238443","LA",478.675832829898,405.626160699117,295
"7664",7411.525,2380.8475,2004.5,2004.5,18,"#238443","LA",477.820502587385,405.993011700371,295
"7665",7250.05,2385.2035,1845,1845,18,"#238443","LA",473.52587109116,405.910037896738,295
"7666",7543.92,2390.7675,3336,3336,18,"#238443","LA",481.375092861447,406.813486514246,295
"7667",7461.205,2390.766,1367,1367,18,"#238443","LA",478.939071400453,406.108671560219,295
"7668",7754.695,2382.03,3663,3663,18,"#238443","LA",487.022650309472,406.93346704524,295
"7669",7719.965,2392.838,1944.5,1944.5,18,"#238443","LA",485.746390939676,406.950004956096,295
"7670",6991.17,2395.935,2621,2621,18,"#238443","LA",466.693028556085,406.628895545771,295
"7671",7588.425,2400.5935,2672.5,2672.5,18,"#238443","LA",482.206691669637,406.724249438537,295
"7672",7787.35,2400.765,2608.5,2608.5,18,"#238443","LA",487.706015921937,407.675649662964,295
"7673",7043.055,2401.266,1913,1913,18,"#238443","LA",467.969020608672,406.536652195252,295
"7674",7332.785,2404.0765,3995.5,3995.5,18,"#238443","LA",475.502303336437,406.558808001559,295
"7675",7015.995,2412.2885,1698,1698,18,"#238443","LA",467.076294390842,407.0713076361,295
"7676",7124.97,2410.416,1628.5,1628.5,18,"#238443","LA",469.930801736829,406.709532771865,295
"7677",7161.14,2418.9045,4695,4695,18,"#238443","LA",470.879959327654,407.296117474092,295
"7678",7477.48,2413.2025,1491.5,1491.5,18,"#238443","LA",479.290123129276,407.198852150319,295
"7679",7221.835,2412.5905,2823.5,2823.5,18,"#238443","LA",472.472404240365,406.934454239194,295
"7680",7554.57,2422.53,1419.5,1419.5,18,"#238443","LA",481.31373448783,407.654721700351,295
"7681",7956.985,2421.7205,2571,2571,18,"#238443","LA",492.250676415979,409.510407273117,295
"7682",7843.11,2416.414,2943,2943,18,"#238443","LA",489.552919679308,409.290718607053,295
"7683",7628.98,2425.7335,1644,1644,18,"#238443","LA",483.265211329552,408.050962866675,295
"7684",7048.485,2430.07,2841.5,2841.5,18,"#238443","LA",467.899439119471,408.326380025866,295
"7685",7307.59,2437.3675,5010,5010,18,"#238443","LA",474.556658655588,407.945548225745,295
"7686",7406.195,2424.411,3549.5,3549.5,18,"#238443","LA",477.341102207825,407.688316125749,295
"7687",7848.33,2445.338,2148.5,2148.5,18,"#238443","LA",489.08185543645,409.490515105906,295
"7688",7439.255,2442.913,3584.5,3584.5,18,"#238443","LA",477.879854451957,407.990644155462,295
"7689",7105.555,2446.181,3251,3251,18,"#238443","LA",469.010883068746,408.370598891419,295
"7690",7191.205,2449.7365,2384.5,2384.5,18,"#238443","LA",471.4105545919,409.081409376281,295
"7691",7903.22,2444.8855,3179,3179,18,"#238443","LA",490.399062633316,409.448326135852,295
"7692",6994.13,2450.6645,3875,3875,18,"#238443","LA",466.035188103885,408.767405736312,295
"7693",7685.265,2444.491,5886,5886,18,"#238443","LA",484.463490511638,408.443126024715,295
"7694",7169.795,2462.9045,2401,2401,18,"#238443","LA",470.460219503588,408.932188937523,295
"7695",7711.605,2458.5715,1714,1714,18,"#238443","LA",485.177845769359,409.209307974412,295
"7696",7135.335,2463.043,2052,2052,18,"#238443","LA",469.787709536924,409.602519393532,295
"7697",7351.02,2464.0075,3294.5,3294.5,18,"#238443","LA",475.351667344764,409.081251507914,295
"7698",7075.505,2468.3535,2929.5,2929.5,18,"#238443","LA",467.942626477192,409.592111770391,295
"7699",7020.665,2470.93,2479.5,2479.5,18,"#238443","LA",466.494333640376,409.892671036643,295
"7700",7757.62,2458.2835,2930.5,2930.5,18,"#238443","LA",486.270631037207,409.046438282827,295
"7701",7725.215,2472.617,1408,1408,18,"#238443","LA",485.257973847449,409.352554354627,295
"7702",7901.44,2477.2335,2166.5,2166.5,18,"#238443","LA",490.185000092195,410.593055163365,295
"7703",7284.76,2477.8015,3375,3375,18,"#238443","LA",473.391473129588,409.595290974894,295
"7704",7411.9,2473.155,3004.5,3004.5,18,"#238443","LA",476.866142397357,409.052767140938,295
"7705",7780.44,2485.142,2049,2049,18,"#238443","LA",486.762369514628,410.111694820545,295
"7706",7310.775,2489.6115,997,997,18,"#238443","LA",474.124648061965,410.199014706626,295
"7707",7843.17,2492.35,2205.5,2205.5,18,"#238443","LA",488.327829411454,410.553402823675,295
"7708",7543.04,2489.3245,2580,2580,18,"#238443","LA",480.345252653896,410.03614750575,295
"7709",7039.83,2491.886,1432,1432,18,"#238443","LA",467.054026363681,411.790841571984,295
"7710",7113.825,2491.703,2600.5,2600.5,18,"#238443","LA",468.890867324022,411.089261462172,295
"7711",7745.045,2503.6875,3609,3609,18,"#238443","LA",485.735310643218,410.72065034583,295
"7712",7462.755,2489.014,2505.5,2505.5,18,"#238443","LA",478.190916001657,410.087788193615,295
"7713",7717.79,2493.0485,1166,1166,18,"#238443","LA",484.925066684754,410.089173541387,295
"7714",7811.605,2490.774,2645.5,2645.5,18,"#238443","LA",487.785561923711,410.813187239207,295
"7715",7325.175,2503.487,1243,1243,18,"#238443","LA",474.329041238432,410.746629872927,295
"7716",7957.38,2505.547,4468.5,4468.5,18,"#238443","LA",491.338382354998,411.70466957088,295
"7717",7184.725,2499.934,2582,2582,18,"#238443","LA",470.493262639955,410.911985288281,295
"7718",7405.03,2508.466,3307,3307,18,"#238443","LA",476.347348880242,410.658004092965,295
"7719",7792.71,2515.807,1509,1509,18,"#238443","LA",486.752143970804,411.039091727331,295
"7720",7704.19,2514.3775,1752,1752,18,"#238443","LA",484.3055262344,410.814644868403,295
"7721",7187.025,2528.5855,2847.5,2847.5,18,"#238443","LA",470.219868911434,412.210746430536,295
"7722",7485.23,2521.7555,2533,2533,18,"#238443","LA",478.345576242097,411.092816835153,295
"7723",7880.64,2518.265,3454.5,3454.5,18,"#238443","LA",489.182780541731,411.684515001603,295
"7724",7545.335,2525.005,2870,2870,18,"#238443","LA",479.926723410524,410.957047879484,295
"7725",7580.08,2522.564,1740.5,1740.5,18,"#238443","LA",480.97978266176,410.953676349828,295
"7726",7827.525,2527.185,2475,2475,18,"#238443","LA",487.668152099902,411.800998387471,295
"7727",7655.695,2522.619,3659,3659,18,"#238443","LA",482.925365582907,410.851716533273,295
"7728",7604.76,2525.6645,2179,2179,18,"#238443","LA",481.696407369516,411.238478607963,295
"7729",7515.515,2535.129,2647,2647,18,"#238443","LA",479.284656397341,411.961956159816,295
"7730",7423.815,2542.3605,3086,3086,18,"#238443","LA",476.450921047522,411.959417378837,295
"7731",7297.49,2547.5955,2498,2498,18,"#238443","LA",472.925190957044,412.633168681625,295
"7732",7092.835,2550.3805,1270,1270,18,"#238443","LA",467.275257433156,413.701913951839,295
"7733",7864.075,2557.059,3903,3903,18,"#238443","LA",488.455871370198,412.856937781271,295
"7734",7042.78,2557.151,1716.5,1716.5,18,"#238443","LA",465.872020409972,414.570469482857,295
"7735",7463.875,2564.3275,3816.5,3816.5,18,"#238443","LA",477.414274391372,413.158921317715,295
"7736",7720.51,2561.7555,3205.5,3205.5,18,"#238443","LA",484.346420333725,412.463610941454,295
"7737",7575.195,2562.1155,3163.5,3163.5,18,"#238443","LA",480.363158804154,412.583945356596,295
"7738",7622.985,2562.4165,1104,1104,18,"#238443","LA",481.840164552891,412.862996724014,295
"7739",7262.95,2553.886,5556,5556,18,"#238443","LA",471.947887210856,413.284220730073,295
"7740",7601.935,2569.55,936.5,936.5,18,"#238443","LA",481.093803639168,412.758657348412,295
"7741",7006.14,2575.327,4024.5,4024.5,18,"#238443","LA",464.467566134711,415.898451110126,295
"7742",7809.875,2571.551,3001,3001,18,"#238443","LA",486.757519382001,413.108740047969,295
"7743",7547.075,2577.0775,2171.5,2171.5,18,"#238443","LA",479.398977261107,413.16741549318,295
"7744",7238.9,2575.9735,1644,1644,18,"#238443","LA",470.995128914509,414.608917413309,295
"7745",7927.585,2568.3705,4142,4142,18,"#238443","LA",490.552870493335,414.7909891299,295
"7746",7070.53,2574.5795,2741,2741,18,"#238443","LA",466.277631454331,415.373059579122,295
"7747",7347.135,2580.002,3963.5,3963.5,18,"#238443","LA",473.919791926892,414.409721184667,295
"7748",7436.095,2581.078,1484,1484,18,"#238443","LA",476.374150797762,413.769682718879,295
"7749",7969.935,2584.4435,2156,2156,18,"#238443","LA",491.263753882922,415.03010223479,295
"7750",7206.165,2578.807,3991,3991,18,"#238443","LA",470.032346791595,415.262468404414,295
"7751",7102.915,2587.9885,3159,3159,18,"#238443","LA",467.054026363681,416.791087501844,295
"7752",7741.915,2591.2875,2813,2813,18,"#238443","LA",484.776204291801,413.717540940455,295
"7753",7642.67,2588.7865,3397.5,3397.5,18,"#238443","LA",482.028452821102,413.517898406649,295
"7754",7611.095,2598.3345,2208.5,2208.5,18,"#238443","LA",481.035343004656,414.042907465053,295
"7755",7861.995,2595.726,3027.5,3027.5,18,"#238443","LA",488.123027391548,414.503155378986,295
"7756",7707.9,2601.156,2383.5,2383.5,18,"#238443","LA",483.854441972682,414.346201690008,295
"7757",7044.02,2598.543,1635.5,1635.5,18,"#238443","LA",464.966385220935,417.473330605762,295
"7758",7372.755,2608.0795,2726.5,2726.5,18,"#238443","LA",474.190778735915,415.512870081442,295
"7759",7069.14,2613.5495,1897,1897,18,"#238443","LA",465.381015268367,417.880609698922,295
"7760",7159.44,2605.348,3083.5,3083.5,18,"#238443","LA",468.096223466433,416.571584490953,295
"7761",7123.715,2604.52,1277,1277,18,"#238443","LA",467.186834307433,416.657295234419,295
"7762",7904.445,2606.0825,3444,3444,18,"#238443","LA",489.293183296197,415.312593184481,295
"7763",7965.795,2618.542,2688.5,2688.5,18,"#238443","LA",490.864613040004,416.301058630917,295
"7764",7674.225,2619.9545,3978.5,3978.5,18,"#238443","LA",482.509969056961,414.691364628411,295
"7765",7203.395,2627.151,1879.5,1879.5,18,"#238443","LA",469.053927991737,418.791185873789,295
"7766",7127.315,2631.9415,1780,1780,18,"#238443","LA",466.694115348426,418.648679179045,295
"7767",7479.02,2630.0105,3016,3016,18,"#238443","LA",476.937605115098,416.373219393798,295
"7768",7038.735,2634.333,2976.5,2976.5,18,"#238443","LA",463.934881211402,419.663766887748,295
"7769",7271.26,2626.5685,959.5,959.5,18,"#238443","LA",471.053738074634,417.701933462816,295
"7770",7620.06,2634.91,3361,3361,18,"#238443","LA",480.914220391429,415.683953393945,295
"7771",7296.275,2633.0175,2168,2168,18,"#238443","LA",471.587802832622,417.46564459268,295
"7772",7907.05,2637.007,1561.5,1561.5,18,"#238443","LA",488.823749350824,416.147089046121,295
"7773",7083.05,2638.702,1533.5,1533.5,18,"#238443","LA",465.239383066976,419.335884168239,295
"7774",7104.445,2641.5325,1920.5,1920.5,18,"#238443","LA",465.818491174828,419.49813812318,295
"7775",7237.965,2641.406,1331.5,1331.5,18,"#238443","LA",469.780130381165,418.394255429622,295
"7776",7150.005,2654.4765,3301.5,3301.5,18,"#238443","LA",466.801203939259,419.939574710789,295
"7777",7431.22,2653.0945,3352.5,3352.5,18,"#238443","LA",475.199646951484,417.637427917539,295
"7778",7264.62,2653.571,2436.5,2436.5,18,"#238443","LA",470.388519895948,419.194212029096,295
"7779",7588.18,2657.635,2479,2479,18,"#238443","LA",479.677920783012,416.902547657894,295
"7780",7748.445,2659.581,1869,1869,18,"#238443","LA",484.553165609168,417.291112094831,295
"7781",7858.74,2658.946,2921.5,2921.5,18,"#238443","LA",487.304596951045,416.695850181114,295
"7782",7239.2,2666.441,1164,1164,18,"#238443","LA",469.239974392074,420.051648556216,295
"7783",7805.125,2658.0485,4134.5,4134.5,18,"#238443","LA",485.898853637083,416.832622237743,295
"7784",7472.145,2674.6525,3362.5,3362.5,18,"#238443","LA",476.011223170346,418.67032193429,295
"7785",7641.19,2668.914,2173,2173,18,"#238443","LA",480.960931123467,417.26444057058,295
"7786",7208.64,2661.927,2527.5,2527.5,18,"#238443","LA",468.423785832505,420.456374725399,295
"7787",7012.695,2672.429,2135,2135,18,"#238443","LA",462.033851809212,422.732971301628,295
"7788",7869.675,2683.74,2396.5,2396.5,18,"#238443","LA",487.35051807013,418.051239669041,295
"7789",7178.59,2679.0475,1902.5,1902.5,18,"#238443","LA",467.020222901632,421.976813579902,295
"7790",7304.9,2681.116,2329.5,2329.5,18,"#238443","LA",470.940830660476,420.994878156098,295
"7791",7217.625,2683.814,923.5,923.5,18,"#238443","LA",468.062970739978,422.124052492559,295
"7792",7101.095,2676.8485,1804.5,1804.5,18,"#238443","LA",464.542859509708,422.676644125895,295
"7793",7416.48,2684.3515,2246,2246,18,"#238443","LA",474.128408417393,419.607435571895,295
"7794",7537.81,2683.7945,4046,4046,18,"#238443","LA",477.873371804639,418.996757368776,295
"7795",7671.535,2682.231,4080,4080,18,"#238443","LA",481.71454605439,417.74237758707,295
"7796",7784.66,2684.855,1855.5,1855.5,18,"#238443","LA",484.911976643762,417.680673342853,295
"7797",7580.58,2691.2835,1720.5,1720.5,18,"#238443","LA",478.968213397645,419.112464105707,295
"7798",7114.17,2695.706,1423.5,1423.5,18,"#238443","LA",464.36976896493,424.017977457045,295
"7799",7818.09,2699.8635,3295,3295,18,"#238443","LA",485.76436121278,418.595336887756,295
"7800",7734.39,2698.423,4278.5,4278.5,18,"#238443","LA",483.55321479514,419.291210466775,295
"7801",7230.04,2699.025,1694.5,1694.5,18,"#238443","LA",468.053977177709,423.79143180365,295
"7802",7345.45,2697.6335,4957,4957,18,"#238443","LA",471.740066717706,421.30887852399,295
"7803",7026.26,2709.076,3437.5,3437.5,18,"#238443","LA",460.889247060879,425.868202577485,295
"7804",7282.705,2703.671,2233,2233,18,"#238443","LA",469.594264680754,423.024074410877,295
"7805",7309.755,2706.8175,687.5,687.5,18,"#238443","LA",470.334883932245,422.661247598128,295
"7806",7452.585,2713.171,2817,2817,18,"#238443","LA",474.652258312724,421.37077834295,295
"7807",7160.665,2713.4,1773.5,1773.5,18,"#238443","LA",465.327214377935,425.110839317003,295
"7808",7204.355,2711.8335,1461.5,1461.5,18,"#238443","LA",466.670964711974,424.85299132361,295
"7809",7133.94,2711.8955,1930,1930,18,"#238443","LA",464.387281464389,425.303424736664,295
"7810",7770.575,2713.326,2484,2484,18,"#238443","LA",484.147610163777,418.997788823197,295
"7811",6991.675,2719.741,2109,2109,18,"#238443","LA",459.273614246803,427.057527851412,295
"7812",7254.895,2722.023,2742,2742,18,"#238443","LA",468.07058953177,424.936644226178,295
"7813",7520.735,2718.7175,2530.5,2530.5,18,"#238443","LA",476.633563399571,421.17631470817,295
"7814",7319.345,2732.2055,2196,2196,18,"#238443","LA",469.890615361476,424.700549944157,295
"7815",7220.015,2735.9925,2495,2495,18,"#238443","LA",466.186958156719,427.081171931028,295
"7816",7103.265,2726.643,2038.5,2038.5,18,"#238443","LA",462.554247700556,427.791628547538,295
"7817",7706.245,2738.0925,2786.5,2786.5,18,"#238443","LA",481.923996268744,421.182908511447,295
"7818",7490.87,2734.278,2166.5,2166.5,18,"#238443","LA",475.404152407546,422.765587472089,295
"7819",7682.685,2726.486,1924.5,1924.5,18,"#238443","LA",481.553313167085,421.291308838719,295
"7820",7544.82,2741.781,2961.5,2961.5,18,"#238443","LA",476.925538918873,422.824012936715,295
"7821",7176.16,2740.861,2889.5,2889.5,18,"#238443","LA",464.494885165803,427.872781384168,295
"7822",7658.33,2740.409,2278.5,2278.5,18,"#238443","LA",480.553362353057,422.291358024691,295
"7823",7589.5,2734.8825,3117.5,3117.5,18,"#238443","LA",478.553460725001,422.291358024691,295
"7824",7140.88,2743.9625,1756,1756,18,"#238443","LA",463.141009758384,428.38690752919,295
"7825",7442.65,2754.904,2622.5,2622.5,18,"#238443","LA",473.143774970284,425.626475500109,295
"7826",7501.285,2762.271,2065.5,2065.5,18,"#238443","LA",475.005908589054,425.002918345141,295
"7827",7549.125,2770.7365,1406,1406,18,"#238443","LA",476.143416733811,425.615056768956,295
"7828",7645.955,2771.5385,3035.5,3035.5,18,"#238443","LA",479.333275454616,423.943301116381,295
"7829",7037.945,2774.476,1367.5,1367.5,18,"#238443","LA",457.867278360398,432.04514330302,295
"7830",7606.77,2777.2215,2192,2192,18,"#238443","LA",477.917897145416,425.106787415459,295
"7831",7104.91,2791.514,4791,4791,18,"#238443","LA",459.244811180178,433.511470356892,295
"7832",7358.57,2794.726,4014.5,4014.5,18,"#238443","LA",468.560559850827,430.803795309513,295
"7833",7586.87,2801.6125,4018,4018,18,"#238443","LA",476.461686353918,427.897306438169,295
"7834",7215.74,2794.8035,1489.5,1489.5,18,"#238443","LA",463.022795754631,433.078938882145,295
"7835",7004.58,2781.9705,3767,3767,18,"#238443","LA",456.554542816389,432.791874477399,295
